period,state,state_name,sectorid,sector,sales,sales_units,year,month,TMAX,TMIN,TAVG,HDD,CDD,population,per_capita_income
2020-11-01,RI,Rhode Island,COM,commercial,254.18305,million kilowatt hours,2020,11,14.423333333333334,2.2444444444444445,8.333888888888888,290.3777777777778,0.3944444444444445,1096530,59275
2020-10-01,RI,Rhode Island,COM,commercial,278.90808,million kilowatt hours,2020,10,17.650444526840523,7.095972891690355,12.373208709265436,175.5111111111111,2.916666666666666,1096530,59275
2020-09-01,RI,Rhode Island,COM,commercial,297.25967,million kilowatt hours,2020,9,23.85111111111111,12.161494252873563,18.006302681992338,46.98333333333333,47.144444444444446,1096530,59275
2020-08-01,RI,Rhode Island,COM,commercial,323.79171,million kilowatt hours,2020,8,28.39068100358423,17.956272401433694,23.17347670250896,1.377777777777777,161.75555555555556,1096530,59275
2020-07-01,RI,Rhode Island,COM,commercial,350.41724,million kilowatt hours,2020,7,29.21971326164875,19.266666666666666,24.243189964157708,0.1666666666666666,193.70555555555555,1096530,59275
2020-06-01,RI,Rhode Island,COM,commercial,317.31083,million kilowatt hours,2020,6,25.894303959131545,14.494521072796935,20.19441251596424,18.25,83.76666666666667,1096530,59275
2020-05-01,RI,Rhode Island,COM,commercial,281.63248,million kilowatt hours,2020,5,19.6768219832736,8.016953405017922,13.846887694145758,140.73333333333332,12.966666666666669,1096530,59275
2020-04-01,RI,Rhode Island,COM,commercial,274.32501,million kilowatt hours,2020,4,11.841481481481482,2.002962962962963,6.922222222222222,332.3333333333333,0.0,1096530,59275
2020-03-01,RI,Rhode Island,COM,commercial,309.40958,million kilowatt hours,2020,3,11.202150537634408,0.6487455197132616,5.925448028673835,374.31111111111113,0.0,1096530,59275
2020-02-01,RI,Rhode Island,COM,commercial,269.8455,million kilowatt hours,2020,2,6.690421455938697,-2.503831417624521,2.093295019157088,461.2944444444444,0.0,1096530,59275
2020-01-01,RI,Rhode Island,COM,commercial,295.48258,million kilowatt hours,2020,1,6.399283154121864,-2.8035842293906814,1.7978494623655914,502.26666666666665,0.0,1096530,59275
2019-12-01,RI,Rhode Island,COM,commercial,300.77805,million kilowatt hours,2019,12,5.736917562724014,-3.2512544802867382,1.242831541218638,519.4722222222222,0.0,1094580,55123
2019-11-01,RI,Rhode Island,COM,commercial,289.07072,million kilowatt hours,2019,11,9.919144316730524,-0.9529374201787996,4.483103448275862,404.1611111111111,0.0,1094580,55123
2019-10-01,RI,Rhode Island,COM,commercial,292.35096,million kilowatt hours,2019,10,17.359498207885306,8.010394265232975,12.68494623655914,169.68333333333334,4.916666666666668,1094580,55123
2019-09-01,RI,Rhode Island,COM,commercial,292.95169,million kilowatt hours,2019,9,23.67074074074074,11.657407407407408,17.664074074074072,40.016666666666666,29.938888888888886,1094580,55123
2019-08-01,RI,Rhode Island,COM,commercial,347.24386,million kilowatt hours,2019,8,27.241577060931903,16.418279569892476,21.829928315412182,4.355555555555556,123.08333333333331,1094580,55123
2019-07-01,RI,Rhode Island,COM,commercial,375.38919,million kilowatt hours,2019,7,29.3228772710419,18.2752688172043,23.799073044123094,0.0,178.35555555555555,1094580,55123
2019-06-01,RI,Rhode Island,COM,commercial,305.7337,million kilowatt hours,2019,6,24.673,13.954666666666665,19.31383333333333,19.300000000000004,58.715,1094580,55123
2019-05-01,RI,Rhode Island,COM,commercial,283.10877,million kilowatt hours,2019,5,18.841290322580644,8.693548387096774,13.767419354838712,141.96,10.749999999999998,1094580,55123
2019-04-01,RI,Rhode Island,COM,commercial,281.74297,million kilowatt hours,2019,4,15.007341269841268,4.669478835978836,9.838410052910053,241.575,0.4649999999999998,1094580,55123
2019-03-01,RI,Rhode Island,COM,commercial,287.77348,million kilowatt hours,2019,3,7.253819354838709,-2.8314064516129034,2.2112064516129037,478.895,0.0,1094580,55123
2019-02-01,RI,Rhode Island,COM,commercial,276.34037,million kilowatt hours,2019,2,4.305,-4.443928571428572,-0.0694642857142857,505.945,0.0,1094580,55123
2019-01-01,RI,Rhode Island,COM,commercial,311.99824,million kilowatt hours,2019,1,3.2241935483870967,-6.520967741935484,-1.6483870967741936,609.1,0.0,1094580,55123
2018-12-01,RI,Rhode Island,COM,commercial,297.95237,million kilowatt hours,2018,12,6.262924731182796,-2.73847311827957,1.7622258064516128,501.7,0.0,1091824,52132
2018-11-01,RI,Rhode Island,COM,commercial,293.7553,million kilowatt hours,2018,11,9.238666666666669,0.6990574712643678,4.944350574712644,390.285,0.0899999999999998,1091824,52132
2018-10-01,RI,Rhode Island,COM,commercial,292.44503,million kilowatt hours,2018,10,16.444118279569892,6.521967741935484,11.47186559139785,213.17,12.895,1091824,52132
2018-09-01,RI,Rhode Island,COM,commercial,303.46061,million kilowatt hours,2018,9,23.608666666666668,15.061333333333334,19.335,31.2,71.25,1091824,52132
2018-08-01,RI,Rhode Island,COM,commercial,372.36113,million kilowatt hours,2018,8,29.094516129032257,19.22806451612903,24.161290322580648,0.2599999999999998,191.26,1091824,52132
2018-07-01,RI,Rhode Island,COM,commercial,364.41787,million kilowatt hours,2018,7,29.075913978494626,17.821807646356035,23.456097371565114,0.6400000000000002,166.39,1091824,52132
2018-06-01,RI,Rhode Island,COM,commercial,309.0087,million kilowatt hours,2018,6,24.500666666666667,13.499379310344828,19.00353448275862,29.365,59.325,1091824,52132
2018-05-01,RI,Rhode Island,COM,commercial,282.73608,million kilowatt hours,2018,5,22.247942157953283,10.539432703003335,16.39368743047831,74.435,24.82,1091824,52132
2018-04-01,RI,Rhode Island,COM,commercial,279.50681,million kilowatt hours,2018,4,12.392666666666669,1.6323333333333334,7.0125,329.625,0.0,1091824,52132
2018-03-01,RI,Rhode Island,COM,commercial,292.50317,million kilowatt hours,2018,3,7.353548387096774,-1.243225806451613,3.0551612903225807,463.29,0.0,1091824,52132
2018-02-01,RI,Rhode Island,COM,commercial,274.27442,million kilowatt hours,2018,2,8.038214285714286,-1.7696428571428573,3.1342857142857143,416.24,0.0,1091824,52132
2018-01-01,RI,Rhode Island,COM,commercial,335.16552,million kilowatt hours,2018,1,2.374849833147942,-7.254938820912125,-2.440044493882091,629.6400000000001,0.0,1091824,52132
2017-12-01,RI,Rhode Island,COM,commercial,300.24619,million kilowatt hours,2017,12,3.1545161290322583,-5.290645161290323,-1.0680645161290323,591.11,0.0,1085105,50414
2017-11-01,RI,Rhode Island,COM,commercial,283.8571,million kilowatt hours,2017,11,11.542333333333334,0.616,6.079166666666668,357.69,0.0650000000000002,1085105,50414
2017-10-01,RI,Rhode Island,COM,commercial,285.43673,million kilowatt hours,2017,10,20.65801075268817,9.841763440860216,15.249887096774192,101.405,17.155,1085105,50414
2017-09-01,RI,Rhode Island,COM,commercial,307.98401,million kilowatt hours,2017,9,24.28,14.015333333333334,19.147666666666662,27.454999999999995,61.88499999999999,1085105,50414
2017-08-01,RI,Rhode Island,COM,commercial,338.46896,million kilowatt hours,2017,8,26.79873035566584,15.256722084367246,21.02772622001654,4.889999999999999,96.775,1085105,50414
2017-07-01,RI,Rhode Island,COM,commercial,342.52207,million kilowatt hours,2017,7,26.896129032258063,16.819032258064517,21.85758064516129,6.195,125.78,1085105,50414
2017-06-01,RI,Rhode Island,COM,commercial,325.84403,million kilowatt hours,2017,6,25.06833333333333,13.644666666666666,19.3565,31.09,71.785,1085105,50414
2017-05-01,RI,Rhode Island,COM,commercial,283.08832,million kilowatt hours,2017,5,18.61509831029186,8.83792396313364,13.745447918321949,146.54000000000002,16.5,1085105,50414
2017-04-01,RI,Rhode Island,COM,commercial,266.77504,million kilowatt hours,2017,4,16.180333333333333,5.54732183908046,10.861218390804598,219.28000000000003,5.8050000000000015,1085105,50414
2017-03-01,RI,Rhode Island,COM,commercial,305.17829,million kilowatt hours,2017,3,6.225043010752688,-3.7244193548387097,1.2503118279569894,517.52,0.0,1085105,50414
2017-02-01,RI,Rhode Island,COM,commercial,266.2206,million kilowatt hours,2017,2,6.972499999999999,-3.5137830687830687,1.7388955026455026,453.66,0.0,1085105,50414
2017-01-01,RI,Rhode Island,COM,commercial,297.46366,million kilowatt hours,2017,1,5.118432703003338,-2.902847608453837,1.117378568780126,518.275,0.0,1085105,50414
2016-12-01,RI,Rhode Island,COM,commercial,293.00959,million kilowatt hours,2016,12,5.929731182795699,-3.504928315412186,1.2124014336917563,498.525,0.0,1082431,48515
2016-11-01,RI,Rhode Island,COM,commercial,282.33134,million kilowatt hours,2016,11,12.598666666666666,1.729666666666667,7.164166666666667,325.075,0.0,1082431,48515
2016-10-01,RI,Rhode Island,COM,commercial,286.00914,million kilowatt hours,2016,10,18.14967741935484,6.924838709677419,12.537258064516127,175.62,6.275,1082431,48515
2016-09-01,RI,Rhode Island,COM,commercial,307.75755,million kilowatt hours,2016,9,24.253,14.100071428571429,19.176535714285716,33.25,68.235,1082431,48515
2016-08-01,RI,Rhode Island,COM,commercial,363.37032,million kilowatt hours,2016,8,29.1705069124424,17.57248694316436,23.377819508448543,0.3949999999999999,152.76,1082431,48515
2016-07-01,RI,Rhode Island,COM,commercial,368.70117,million kilowatt hours,2016,7,28.98530465949821,17.623655913978496,23.304480286738357,0.6388888888888898,165.07777777777778,1082431,48515
2016-06-01,RI,Rhode Island,COM,commercial,310.27698,million kilowatt hours,2016,6,25.337037037037035,13.302592592592593,19.319814814814816,13.738888888888887,53.333333333333336,1082431,48515
2016-05-01,RI,Rhode Island,COM,commercial,288.06588,million kilowatt hours,2016,5,20.070220409508508,8.63142092036419,14.35082066493635,131.38333333333333,19.438888888888886,1082431,48515
2016-04-01,RI,Rhode Island,COM,commercial,280.01755,million kilowatt hours,2016,4,13.544074074074071,2.254814814814815,7.899444444444445,303.1222222222222,0.105555555555555,1082431,48515
2016-03-01,RI,Rhode Island,COM,commercial,291.75246,million kilowatt hours,2016,3,11.113620071684588,0.792831541218638,5.953225806451613,373.4888888888889,0.038888888888889,1082431,48515
2016-02-01,RI,Rhode Island,COM,commercial,269.47146,million kilowatt hours,2016,2,6.062068965517241,-4.8053639846743295,0.6283524904214559,503.77777777777777,0.0,1082431,48515
2016-01-01,RI,Rhode Island,COM,commercial,310.55357,million kilowatt hours,2016,1,4.285702907208283,-5.111721757599893,-0.4130094251958051,562.8222222222222,0.0,1082431,48515
2015-12-01,RI,Rhode Island,COM,commercial,302.73185,million kilowatt hours,2015,12,11.85979689366786,3.0724133811230585,7.466105137395459,325.47222222222223,0.0,1077555,48049
2015-11-01,RI,Rhode Island,COM,commercial,285.22353,million kilowatt hours,2015,11,13.399938879766466,3.1299835796387523,8.26496122970261,289.2444444444444,0.2,1077555,48049
2015-10-01,RI,Rhode Island,COM,commercial,295.48421,million kilowatt hours,2015,10,16.750979689366787,5.8697968936678615,11.310388291517324,206.71666666666667,0.1111111111111115,1077555,48049
2015-09-01,RI,Rhode Island,COM,commercial,308.51102,million kilowatt hours,2015,9,25.887777777777774,13.767407407407408,19.827592592592595,19.038888888888888,73.76111111111112,1077555,48049
2015-08-01,RI,Rhode Island,COM,commercial,356.1095,million kilowatt hours,2015,8,28.031080389144904,17.046629117596858,22.53885475337088,0.3000000000000003,134.98333333333332,1077555,48049
2015-07-01,RI,Rhode Island,COM,commercial,358.50032,million kilowatt hours,2015,7,27.758422939068097,17.067025089605735,22.41272401433692,0.3555555555555558,137.14999999999998,1077555,48049
2015-06-01,RI,Rhode Island,COM,commercial,329.90671,million kilowatt hours,2015,6,23.113333333333333,12.862592592592591,17.987962962962964,49.32222222222222,48.96111111111112,1077555,48049
2015-05-01,RI,Rhode Island,COM,commercial,290.08477,million kilowatt hours,2015,5,22.29247311827957,9.47347670250896,15.882974910394264,86.83333333333333,21.20555555555556,1077555,48049
2015-04-01,RI,Rhode Island,COM,commercial,270.51928,million kilowatt hours,2015,4,14.155185185185184,2.553703703703704,8.354444444444445,289.3666666666667,0.0,1077555,48049
2015-03-01,RI,Rhode Island,COM,commercial,296.92973,million kilowatt hours,2015,3,5.125913978494624,-5.338363201911589,-0.1062246117084826,559.2111111111112,0.0,1077555,48049
2015-02-01,RI,Rhode Island,COM,commercial,301.16786,million kilowatt hours,2015,2,-1.85,-13.72777777777778,-7.788888888888888,722.088888888889,0.0,1077555,48049
2015-01-01,RI,Rhode Island,COM,commercial,309.64321,million kilowatt hours,2015,1,1.2275985663082436,-8.261648745519715,-3.5170250896057347,667.0277777777778,0.0,1077555,48049
2014-12-01,RI,Rhode Island,COM,commercial,301.9953,million kilowatt hours,2014,12,6.69663338453661,-1.0233870967741936,2.836623143881208,464.94444444444446,0.0,1073245,46630
2014-11-01,RI,Rhode Island,COM,commercial,328.08508,million kilowatt hours,2014,11,10.196296296296296,0.1662962962962962,5.1812962962962965,384.56111111111113,0.0,1073245,46630
2014-10-01,RI,Rhode Island,COM,commercial,327.28695,million kilowatt hours,2014,10,17.674551971326164,7.931541218637993,12.803046594982078,167.56666666666666,6.461111111111112,1073245,46630
2014-09-01,RI,Rhode Island,COM,commercial,317.99703,million kilowatt hours,2014,9,23.727777777777774,12.113333333333337,17.920555555555556,50.72222222222222,48.33888888888888,1073245,46630
2014-08-01,RI,Rhode Island,COM,commercial,238.71528,million kilowatt hours,2014,8,25.983870967741936,14.50179211469534,20.24283154121864,4.827777777777779,74.35555555555555,1073245,46630
2014-07-01,RI,Rhode Island,COM,commercial,362.76222,million kilowatt hours,2014,7,26.88224474381686,17.39009425195805,22.13619504067162,0.0888888888888889,125.4388888888889,1073245,46630
2014-06-01,RI,Rhode Island,COM,commercial,316.15034,million kilowatt hours,2014,6,24.635555555555555,12.911851851851852,18.773703703703703,17.299999999999997,40.51111111111111,1073245,46630
2014-05-01,RI,Rhode Island,COM,commercial,283.0383,million kilowatt hours,2014,5,19.796774193548387,8.63978494623656,14.218279569892474,121.42222222222222,4.188888888888889,1073245,46630
2014-04-01,RI,Rhode Island,COM,commercial,274.53096,million kilowatt hours,2014,4,13.52777777777778,2.876666666666667,8.202222222222224,294.06666666666666,0.1333333333333332,1073245,46630
2014-03-01,RI,Rhode Island,COM,commercial,311.63143,million kilowatt hours,2014,3,6.08673835125448,-4.927598566308244,0.5795698924731183,540.0333333333333,0.0,1073245,46630
2014-02-01,RI,Rhode Island,COM,commercial,269.07363,million kilowatt hours,2014,2,2.2916666666666665,-7.515241034685478,-2.593467078189301,574.3055555555555,0.0,1073245,46630
2014-01-01,RI,Rhode Island,COM,commercial,326.41248,million kilowatt hours,2014,1,1.7344086021505376,-8.4168458781362,-3.3412186379928315,661.5777777777778,0.0,1073245,46630
2024-12-01,VT,Vermont,RES,residential,227.33982,million kilowatt hours,2024,12,-0.0303569000829846,-8.789285530365897,-4.4065804744837,656.6027777777778,0.0,648493,71287
2024-11-01,VT,Vermont,RES,residential,157.16169,million kilowatt hours,2024,11,8.8744138745815,-1.111567573373129,3.876770372826408,407.9152777777778,0.3958333333333333,648493,71287
2024-10-01,VT,Vermont,RES,residential,158.18322,million kilowatt hours,2024,10,15.72849344204183,2.638335984931607,9.180562809118683,263.63428571428574,0.4042857142857144,648493,71287
2024-09-01,VT,Vermont,RES,residential,160.45542,million kilowatt hours,2024,9,22.95752318018435,9.415795004758944,16.188101324177033,65.58513513513513,14.448648648648646,648493,71287
2024-08-01,VT,Vermont,RES,residential,194.72834,million kilowatt hours,2024,8,24.961418241801944,13.724100906313131,19.34275957405754,22.28648648648649,61.394594594594594,648493,71287
2024-07-01,VT,Vermont,RES,residential,217.31904,million kilowatt hours,2024,7,28.16705067263833,15.92483115373438,22.049971718184903,2.320270270270271,124.13648648648648,648493,71287
2024-06-01,VT,Vermont,RES,residential,174.23538,million kilowatt hours,2024,6,25.25180827009833,12.655385763424302,18.95359701676132,33.62567567567568,59.16891891891892,648493,71287
2024-05-01,VT,Vermont,RES,residential,152.25322,million kilowatt hours,2024,5,21.178290202961776,8.885258339518202,15.058917128382848,104.18194444444444,16.418055555555554,648493,71287
2024-04-01,VT,Vermont,RES,residential,163.31488,million kilowatt hours,2024,4,12.367610229276895,0.2039213358657803,6.280586137113914,343.7083333333333,0.0,648493,71287
2024-03-01,VT,Vermont,RES,residential,189.70347,million kilowatt hours,2024,3,6.15842229878584,-3.863276133826116,1.1369379922614382,490.54583333333335,0.0,648493,71287
2024-02-01,VT,Vermont,RES,residential,204.07791,million kilowatt hours,2024,2,2.9954413502021184,-8.664975940793266,-2.83387698190526,576.6,0.0,648493,71287
2024-01-01,VT,Vermont,RES,residential,231.38262,million kilowatt hours,2024,1,-1.2462132777705637,-8.277054178177648,-4.7647924285466,648.8324324324324,0.0,648493,71287
2023-12-01,VT,Vermont,RES,residential,210.13306,million kilowatt hours,2023,12,3.5433099222093527,-3.756690625419278,-0.0549201018383893,522.3411764705882,0.0,648708,67918
2023-11-01,VT,Vermont,RES,residential,183.05493,million kilowatt hours,2023,11,5.276269967531751,-3.750607843137255,0.7604048799596468,500.8220588235295,0.0,648708,67918
2023-10-01,VT,Vermont,RES,residential,159.24938,million kilowatt hours,2023,10,16.05833814493539,6.175915922375625,11.120847152325169,206.2220588235294,5.088235294117647,648708,67918
2023-09-01,VT,Vermont,RES,residential,167.66813,million kilowatt hours,2023,9,22.24235343091221,10.703858208258508,16.473105819585356,81.92941176470588,37.49264705882353,648708,67918
2023-08-01,VT,Vermont,RES,residential,181.13567,million kilowatt hours,2023,8,23.75826323460661,12.648899125389866,18.20775703324808,28.2235294117647,35.23823529411765,648708,67918
2023-07-01,VT,Vermont,RES,residential,204.87497,million kilowatt hours,2023,7,27.101358335237958,15.763000240301825,21.4286664248242,4.2250000000000005,108.99117647058824,648708,67918
2023-06-01,VT,Vermont,RES,residential,158.7701,million kilowatt hours,2023,6,22.78735001907416,11.511482200076433,17.13908396239025,61.70882352941176,37.46617647058823,648708,67918
2023-05-01,VT,Vermont,RES,residential,148.04583,million kilowatt hours,2023,5,19.200345935117905,3.888404767275736,11.546799593621062,198.3515151515152,3.877272727272728,648708,67918
2023-04-01,VT,Vermont,RES,residential,158.24109,million kilowatt hours,2023,4,13.998861298307077,1.1656227567892763,7.585788521903494,294.080303030303,2.0560606060606066,648708,67918
2023-03-01,VT,Vermont,RES,residential,190.24973,million kilowatt hours,2023,3,4.2305829311006935,-5.543334188560482,-0.656375628729894,559.278125,0.0,648708,67918
2023-02-01,VT,Vermont,RES,residential,199.70469,million kilowatt hours,2023,2,0.7746426906426905,-11.921751526251526,-5.570779165279165,622.5484848484848,0.0,648708,67918
2023-01-01,VT,Vermont,RES,residential,215.18642,million kilowatt hours,2023,1,0.9748910436711696,-6.116389391380122,-2.570749173854476,633.0984848484849,0.0,648708,67918
2022-12-01,VT,Vermont,RES,residential,211.11645,million kilowatt hours,2022,12,1.8258954906710867,-6.830264279624894,-2.5021843944769038,624.2735294117647,0.0,648142,63777
2022-11-01,VT,Vermont,RES,residential,166.57736,million kilowatt hours,2022,11,9.469690098261529,-1.353931557768996,4.045282691856583,412.87,1.472857142857143,648142,63777
2022-10-01,VT,Vermont,RES,residential,153.52891,million kilowatt hours,2022,10,16.196592226790226,2.171613978902077,9.185980214981328,269.7942857142857,0.8714285714285714,648142,63777
2022-09-01,VT,Vermont,RES,residential,158.29764,million kilowatt hours,2022,9,20.15900008622776,9.188113207417985,14.672019757004614,106.04285714285714,12.638571428571428,648142,63777
2022-08-01,VT,Vermont,RES,residential,200.63292,million kilowatt hours,2022,8,26.8914897187351,14.375376695194204,20.63016368224709,11.95,91.51714285714286,648142,63777
2022-07-01,VT,Vermont,RES,residential,193.53785,million kilowatt hours,2022,7,26.892131929340877,13.321113070228554,20.112243342436024,12.706944444444444,76.55833333333334,648142,63777
2022-06-01,VT,Vermont,RES,residential,157.79696,million kilowatt hours,2022,6,23.14997934784812,10.816634408765635,16.98265234446269,54.140277777777776,24.01944444444445,648142,63777
2022-05-01,VT,Vermont,RES,residential,153.20268,million kilowatt hours,2022,5,21.9525403740782,7.006237053516252,14.483567327895193,135.13055555555556,27.36388888888889,648142,63777
2022-04-01,VT,Vermont,RES,residential,158.81874,million kilowatt hours,2022,4,11.37547493614304,-0.2287463717636131,5.571132139332571,366.97222222222223,0.0,648142,63777
2022-03-01,VT,Vermont,RES,residential,188.08916,million kilowatt hours,2022,3,5.077310283030528,-6.216316277345198,-0.5695029971573353,573.0402777777778,0.0,648142,63777
2022-02-01,VT,Vermont,RES,residential,206.56574,million kilowatt hours,2022,2,0.4611337222448333,-12.868847295708408,-6.199133852258852,667.6138888888888,0.0,648142,63777
2022-01-01,VT,Vermont,RES,residential,238.5026,million kilowatt hours,2022,1,-4.604040115119092,-17.825207358558302,-11.209707008374972,898.5388888888889,0.0,648142,63777
2021-12-01,VT,Vermont,RES,residential,204.7857,million kilowatt hours,2021,12,2.268641096832143,-6.549540380416354,-2.140449641792105,612.8472222222222,0.0,647210,61113
2021-11-01,VT,Vermont,RES,residential,171.57618,million kilowatt hours,2021,11,6.623688932395829,-3.546458640337951,1.5383893660617798,490.1444444444445,0.0,647210,61113
2021-10-01,VT,Vermont,RES,residential,154.54062,million kilowatt hours,2021,10,15.896004660240283,6.072110439915731,10.982480511216488,210.55,0.4902777777777777,647210,61113
2021-09-01,VT,Vermont,RES,residential,159.87374,million kilowatt hours,2021,9,21.52300395932986,9.97343607462142,15.74845401456018,78.7875,11.825,647210,61113
2021-08-01,VT,Vermont,RES,residential,202.20421,million kilowatt hours,2021,8,26.477568492535124,15.299802629666807,20.88862145391172,13.566216216216215,97.05675675675676,647210,61113
2021-07-01,VT,Vermont,RES,residential,182.24032,million kilowatt hours,2021,7,23.658802696705923,13.715218680662227,18.68701068868408,26.9125,46.72638888888889,647210,61113
2021-06-01,VT,Vermont,RES,residential,177.83717,million kilowatt hours,2021,6,25.6364272284052,12.568606777960229,19.10404318453648,41.00138888888889,72.48055555555555,647210,61113
2021-05-01,VT,Vermont,RES,residential,150.31239,million kilowatt hours,2021,5,19.22868659768938,5.752118559454982,12.49053031783306,183.4430555555556,17.365277777777777,647210,61113
2021-04-01,VT,Vermont,RES,residential,154.69721,million kilowatt hours,2021,4,12.862230512894811,0.4132011118623695,6.646887067087371,337.6058823529412,0.026470588235294,647210,61113
2021-03-01,VT,Vermont,RES,residential,188.03541,million kilowatt hours,2021,3,6.231002966258806,-7.700907225939854,-0.7379368725881981,563.2375,0.0,647210,61113
2021-02-01,VT,Vermont,RES,residential,205.78224,million kilowatt hours,2021,2,-1.988163246732691,-12.758015873015871,-7.370631147401982,702.7625,0.0,647210,61113
2021-01-01,VT,Vermont,RES,residential,222.60383,million kilowatt hours,2021,1,-2.3819086021505376,-10.226645758661888,-6.301975806451613,749.2444444444444,0.0,647210,61113
2020-12-01,VT,Vermont,RES,residential,211.0665,million kilowatt hours,2020,12,1.843151135005974,-6.852007168458781,-2.504428016726404,633.9333333333333,0.0,642977,58156
2020-11-01,VT,Vermont,RES,residential,169.87035,million kilowatt hours,2020,11,8.80919699872286,-2.001583863135588,3.40396896095603,432.7166666666666,0.0249999999999999,642977,58156
2020-10-01,VT,Vermont,RES,residential,157.1797,million kilowatt hours,2020,10,13.55447400403741,2.863988073167717,8.20991698595147,302.1388888888889,0.0916666666666666,642977,58156
2020-09-01,VT,Vermont,RES,residential,157.563,million kilowatt hours,2020,9,21.51095533373664,7.637764673668563,14.5772163715713,114.4921052631579,16.736842105263158,642977,58156
2020-08-01,VT,Vermont,RES,residential,192.0869,million kilowatt hours,2020,8,25.218067975809912,12.592467306015694,18.905267640912804,28.54054054054054,56.26081081081081,642977,58156
2020-07-01,VT,Vermont,RES,residential,213.24271,million kilowatt hours,2020,7,28.12591303852288,15.925599137195356,22.024764634867665,1.058333333333333,123.05,642977,58156
2020-06-01,VT,Vermont,RES,residential,171.15032,million kilowatt hours,2020,6,24.48532272325376,10.783745210727968,17.63512145102662,65.52916666666667,54.76111111111111,642977,58156
2020-05-01,VT,Vermont,RES,residential,156.8735,million kilowatt hours,2020,5,18.94484572108804,5.161025854402413,12.052935787745223,204.86184210526315,23.63815789473684,642977,58156
2020-04-01,VT,Vermont,RES,residential,164.34199,million kilowatt hours,2020,4,9.86525277208301,-1.3829609513517558,4.238369606210013,395.1371794871795,0.0,642977,58156
2020-03-01,VT,Vermont,RES,residential,176.93823,million kilowatt hours,2020,3,6.317551408972933,-4.917743049257009,0.6957829340292633,517.9662500000001,0.0,642977,58156
2020-02-01,VT,Vermont,RES,residential,186.97572,million kilowatt hours,2020,2,0.353773360572461,-11.093875190014884,-5.349672250928108,655.5274999999999,0.0,642977,58156
2020-01-01,VT,Vermont,RES,residential,199.71207,million kilowatt hours,2020,1,0.214997498543355,-9.70587135573918,-4.741462605275703,684.68625,0.0,642977,58156
2019-12-01,VT,Vermont,RES,residential,202.32821,million kilowatt hours,2019,12,0.1150316555431961,-9.237772803114572,-4.558805223396367,675.2225000000001,0.0,641847,54278
2019-11-01,VT,Vermont,RES,residential,172.88082,million kilowatt hours,2019,11,3.6534395089797393,-5.751026980458318,-1.0460118645666134,558.648717948718,0.0,641847,54278
2019-10-01,VT,Vermont,RES,residential,145.72158,million kilowatt hours,2019,10,14.440285531049907,3.1292573983597824,8.785474525085325,281.175641025641,0.1384615384615386,641847,54278
2019-09-01,VT,Vermont,RES,residential,148.6479,million kilowatt hours,2019,9,20.78002338269205,7.704689888470498,14.243059553353156,116.66794871794872,6.297435897435898,641847,54278
2019-08-01,VT,Vermont,RES,residential,182.82417,million kilowatt hours,2019,8,25.621911560393777,11.8860937807712,18.753989886595345,24.45384615384615,47.79615384615384,641847,54278
2019-07-01,VT,Vermont,RES,residential,185.40655,million kilowatt hours,2019,7,27.8851608977241,14.516852546155928,21.20091849475501,5.361538461538462,102.83333333333331,641847,54278
2019-06-01,VT,Vermont,RES,residential,147.66275,million kilowatt hours,2019,6,23.237279146141216,9.945820597027494,16.591549871584355,64.60128205128204,23.196153846153848,641847,54278
2019-05-01,VT,Vermont,RES,residential,143.76115,million kilowatt hours,2019,5,16.5432291713354,5.474394022119272,11.008811596727336,211.89743589743588,1.5025641025641023,641847,54278
2019-04-01,VT,Vermont,RES,residential,155.02272,million kilowatt hours,2019,4,11.21106386656296,0.0343977095701233,5.6541210785584655,358.7692307692308,0.0897435897435897,641847,54278
2019-03-01,VT,Vermont,RES,residential,180.03791,million kilowatt hours,2019,3,2.9709918878225765,-9.486836034486416,-3.261159329079093,625.9448717948718,0.0,641847,54278
2019-02-01,VT,Vermont,RES,residential,196.395,million kilowatt hours,2019,2,-1.5643810772243267,-13.080141843070905,-7.324226600270651,685.1999999999999,0.0,641847,54278
2019-01-01,VT,Vermont,RES,residential,220.85628,million kilowatt hours,2019,1,-3.698488747070504,-15.125570407222243,-9.417138687539133,834.4307692307692,0.0,641847,54278
2018-12-01,VT,Vermont,RES,residential,199.97868,million kilowatt hours,2018,12,0.1400384235849567,-9.956208850817676,-4.906244238499522,703.8961538461539,0.0,640680,51691
2018-11-01,VT,Vermont,RES,residential,173.24915,million kilowatt hours,2018,11,3.299042307692308,-4.466444297082228,-0.5837009946949603,545.14125,0.0,640680,51691
2018-10-01,VT,Vermont,RES,residential,151.49608,million kilowatt hours,2018,10,11.47904647856532,2.8724334927998894,7.175739985682605,327.7609756097561,3.731707317073171,640680,51691
2018-09-01,VT,Vermont,RES,residential,165.15943,million kilowatt hours,2018,9,22.165032057529118,10.614766657321743,16.39287304479777,85.98048780487804,40.50731707317073,640680,51691
2018-08-01,VT,Vermont,RES,residential,193.06568,million kilowatt hours,2018,8,26.50393541181028,15.133550371995325,20.82026050707896,10.09268292682927,94.69146341463414,640680,51691
2018-07-01,VT,Vermont,RES,residential,190.32122,million kilowatt hours,2018,7,28.32088989088405,14.661742635114852,21.49131626299945,8.77875,113.8225,640680,51691
2018-06-01,VT,Vermont,RES,residential,146.64585,million kilowatt hours,2018,6,23.09438448275862,9.62165422824302,16.35737116174056,75.02000000000001,26.01,640680,51691
